add,$1,118,2
add,$1,119,2
add,$1,120,4
add,$1,121,3
add,$1,122,4
add,$1,124,1
add,$1,125,1
add,$1,126,3
add,$1,127,5
add,$1,128,2
add,$1,129,3
add,$1,130,2
add,$1,131,1
add,$1,132,6
add,$1,136,1
add,$1,138,1
add,$1,141,2
add,$1,143,2
add,$1,144,2
add,$1,145,2
add,$1,149,1
add,$1,151,1
add,$1,153,1
add,$1,156,3
add,$1,160,3
add,$1,161,3
add,$1,162,1
add,$1,163,3
add,$1,165,1
add,$1,167,1
add,$1,168,2
add,$1,170,1
add,$1,171,1
add,$1,176,1
add,$1,180,2
add,$1,182,2
add,$1,188,1
add,$1,190,1
add,$1,191,1
add,$1,192,2
add,$1,194,1
add,$1,195,1
add,$1,197,1
add,$1,198,4
add,$1,199,2
add,$1,200,1
add,$1,201,1
add,$1,203,1
add,$1,204,4
add,$1,206,1
add,$1,208,1
add,$1,209,2
add,$1,210,5
add,$1,211,1
add,$1,215,1
add,$1,216,1
add,$1,220,2
add,$1,224,1
add,$1,226,2
add,$1,227,2
add,$1,228,2
add,$1,230,1
add,$1,232,1
add,$1,233,1
add,$1,234,1
add,$1,240,3
add,$1,241,1
add,$1,243,1
add,$1,252,1
add,$1,255,1
add,$1,257,2
add,$1,258,2
add,$1,260,3
add,$1,268,3
add,$1,270,1
add,$1,272,1
add,$1,273,1
add,$1,274,1
add,$1,285,1
add,$1,286,1
add,$1,287,1
add,$1,288,1
add,$1,289,1
add,$1,290,1
add,$1,300,1
add,$1,301,1
add,$1,306,1
add,$1,309,1
add,$1,310,1
add,$1,313,1
add,$1,318,1
add,$1,319,1
add,$1,323,1
add,$1,324,1
add,$1,325,1
add,$1,330,1
add,$1,335,1
add,$1,337,1
add,$1,339,2
add,$1,342,1
add,$1,351,1
add,$1,352,1
add,$1,353,1
add,$1,360,3
add,$1,362,2
add,$1,364,1
add,$1,365,6
add,$1,366,1
add,$1,367,1
add,$1,373,1
add,$1,378,1
add,$1,380,1
add,$1,386,1
add,$1,391,1
add,$1,397,1
add,$1,399,1
add,$1,401,1
add,$1,402,1
add,$1,408,1
add,$1,409,1
add,$1,410,1
add,$1,420,2
add,$1,423,1
add,$1,426,1
add,$1,428,1
add,$1,429,1
add,$1,436,1
add,$1,440,1
add,$1,442,1
add,$1,450,2
add,$1,454,1
add,$1,455,1
add,$1,459,1
add,$1,461,3
add,$1,462,2
add,$1,472,1
add,$1,473,1
add,$1,483,1
add,$1,485,3
add,$1,486,1
add,$1,495,1
add,$1,496,1
add,$1,500,1
add,$1,504,2
add,$1,506,1
add,$1,511,2
add,$1,521,1
add,$1,522,1
add,$1,527,1
add,$1,528,3
add,$1,530,2
add,$1,531,1
add,$1,552,1
add,$1,561,1
add,$1,575,1
add,$1,577,3
add,$1,578,1
add,$1,580,1
add,$1,584,1
add,$1,587,1
add,$1,591,1
add,$1,593,1
add,$1,600,1
add,$1,624,1
add,$1,626,1
add,$1,627,2
add,$1,636,1
add,$1,639,1
add,$1,640,1
add,$1,644,1
add,$1,648,1
add,$1,650,2
add,$1,672,1
add,$1,675,1
add,$1,677,1
add,$1,678,1
add,$1,696,1
add,$1,700,1
add,$1,702,2
add,$1,715,1
add,$1,719,1
add,$1,721,1
add,$1,725,1
add,$1,728,1
add,$1,730,2
add,$1,731,1
add,$1,736,1
add,$1,749,1
add,$1,754,1
add,$1,756,2
add,$1,783,1
add,$1,812,1
add,$1,840,1
add,$1,842,2
add,$1,843,2
add,$1,870,1
add,$1,889,1
add,$1,899,1
add,$1,901,1
add,$1,902,1
add,$1,930,1
add,$1,945,1
add,$1,960,1
add,$1,962,1
add,$1,963,1
add,$1,966,1
add,$1,968,1
add,$1,980,1
add,$1,985,1
add,$1,992,1
add,$1,999,1
add,$1,1000,1
add,$1,1001,1
add,$1,1008,1
add,$1,1009,1
add,$1,1010,1
add,$1,1018,1
add,$1,1020,1
add,$1,1021,1
add,$1,1022,1
add,$1,1023,1
add,$1,1029,1
add,$1,1056,1
add,$1,1071,1
add,$1,1111,1
add,$1,1122,2
add,$1,1123,1
add,$1,1151,1
add,$1,1176,1
add,$1,1190,1
add,$1,1216,1
add,$1,1252,1
add,$1,1260,1
add,$1,1320,1
add,$1,1332,1
add,$1,1342,1
add,$1,1351,1
add,$1,1364,1
add,$1,1392,1
add,$1,1406,1
add,$1,1430,1
add,$1,1433,1
add,$1,1440,1
add,$1,1451,1
add,$1,1476,1
add,$1,1482,1
add,$1,1520,1
add,$1,1560,2
add,$1,1640,1
add,$1,1670,1
add,$1,1697,1
add,$1,1704,1
add,$1,1718,1
add,$1,1728,1
add,$1,1729,1
add,$1,1752,1
add,$1,1799,1
add,$1,1800,1
add,$1,1820,1
add,$1,1901,1
add,$1,1921,1
add,$1,1926,1
add,$1,1960,1
add,$1,1980,1
add,$1,2037,1
add,$1,2076,1
add,$1,2105,1
add,$1,2113,1
add,$1,2127,1
add,$1,2177,1
add,$1,2186,1
add,$1,2206,1
add,$1,2210,1
add,$1,2211,1
add,$1,2328,1
add,$1,2430,1
add,$1,2448,1
add,$1,2468,1
add,$1,2519,1
add,$1,2523,1
add,$1,2574,1
add,$1,2640,1
add,$1,2684,1
add,$1,2747,1
add,$1,2868,1
add,$1,3018,1
add,$1,3027,1
add,$1,3272,1
add,$1,3376,1
add,$1,3549,1
add,$1,3588,1
add,$1,3600,1
add,$1,4096,1
add,$1,4102,1
add,$1,4112,1
add,$1,4156,1
add,$1,4399,1
add,$1,4480,1
add,$1,4607,1
add,$1,4760,1
add,$1,4801,2
add,$1,4999,1
add,$1,5041,1
add,$1,5201,1
add,$1,5777,1
add,$1,5967,1
add,$1,5985,1
add,$1,6040,1
add,$1,6049,1
add,$1,6643,1
add,$1,6847,1
add,$1,7901,1
add,$1,7960,1
add,$1,8040,1
add,$1,8190,1
add,$1,8274,1
add,$1,8579,1
add,$1,8736,1
add,$1,9100,1
add,$1,9332,1
add,$1,9349,1
add,$1,9801,1
add,$1,9977,1
add,$1,10007,1
add,$1,10081,1
add,$1,10099,1
add,$1,10100,2
add,$1,10234,1
add,$1,10248,1
add,$1,10405,1
add,$1,10657,1
add,$1,12799,1
add,$1,13068,1
add,$1,13121,1
add,$1,13447,1
add,$1,13716,1
add,$1,13790,1
add,$1,14763,1
add,$1,15126,1
add,$1,15137,1
add,$1,15621,1
add,$1,15684,1
add,$1,17152,1
add,$1,17157,1
add,$1,18480,1
add,$1,18564,1
add,$1,19603,1
add,$1,20735,1
add,$1,22150,1
add,$1,24335,1
add,$1,27723,1
add,$1,28799,1
add,$1,29767,1
add,$1,30996,1
add,$1,33272,1
add,$1,43690,1
add,$1,45601,1
add,$1,48736,1
add,$1,50851,1
add,$1,53000,1
add,$1,53089,1
add,$1,59779,1
add,$1,65791,1
add,$1,66249,1
add,$1,77617,1
add,$1,79201,1
add,$1,80801,1
add,$1,100000,1
add,$1,101010,1
add,$1,106846,1
add,$1,107760,1
add,$1,111111,1
add,$1,116820,1
add,$1,120097,1
add,$1,142857,1
add,$1,157115,1
add,$1,160378,1
add,$1,162393,1
add,$1,218295,1
add,$1,244754,1
add,$1,250561,1
add,$1,258065,1
add,$1,262144,1
add,$1,263514,1
add,$1,266300,1
add,$1,276240,1
add,$1,373503,1
add,$1,384240,1
add,$1,387199,1
add,$1,390727,1
add,$1,392499,1
add,$1,500001,1
add,$1,519420,1
add,$1,538084,1
add,$1,612180,1
add,$1,728820,1
add,$1,729180,1
add,$1,762751,1
add,$1,840700,1
add,$1,842401,1
add,$1,963742,1
add,$1,1010099,1
add,$1,1052688,2
add,$1,1343760,1
add,$1,1727760,1
add,$1,1728240,1
add,$1,1786324,1
add,$1,2130424,1
add,$1,2480911,1
add,$1,2515920,1
add,$1,3006865,1
add,$1,3661529,1
add,$1,4842748,1
add,$1,4855534,1
add,$1,6468330,1
add,$1,6988080,1
add,$1,7523267,1
add,$1,7568145,1
add,$1,7629217,1
add,$1,8388585,1
add,$1,8983920,1
add,$1,8984580,1
add,$1,9454129,1
add,$1,10101008,1
add,$1,11441476,1
add,$1,12345679,1
add,$1,16780890,1
add,$1,16843008,1
add,$1,239500805,1
add,$1,$0,2318
add,$1,$2,3201
add,$1,$3,1744
add,$1,$4,944
add,$1,$5,643
add,$1,$6,301
add,$1,$7,192
add,$1,$8,185
add,$1,$9,36
add,$1,$10,26
add,$1,$11,30
add,$1,$12,24
add,$1,$13,23
add,$1,$14,4
add,$1,$15,6
add,$1,$16,5
add,$1,$17,1
add,$1,$18,2
add,$1,$19,2
add,$1,$20,2
add,$1,$24,1
add,$1,$27,1
add,$1,$29,4
add,$1,$30,9
add,$1,$32,5
add,$1,$35,3
add,$1,$36,1
add,$1,$40,1
add,$1,$$0,3
add,$1,$$1,1
add,$1,$$2,2
add,$1,$$3,2
add,$1,$$4,2
add,$2,-30,1
add,$2,-6,1
add,$2,-1,1
add,$2,1,1740
add,$2,2,769
add,$2,3,426
add,$2,4,350
add,$2,5,231
add,$2,6,191
add,$2,7,77
add,$2,8,55
add,$2,9,48
add,$2,10,32
add,$2,11,9
add,$2,12,13
add,$2,13,8
add,$2,14,3
add,$2,15,3
add,$2,16,4
add,$2,17,3
add,$2,18,4
add,$2,19,3
add,$2,20,6
add,$2,21,4
add,$2,22,1
add,$2,24,2
add,$2,25,6
add,$2,27,1
add,$2,28,2
add,$2,29,2
add,$2,30,4
add,$2,33,1
add,$2,35,2
add,$2,36,1
add,$2,40,3
add,$2,41,1
add,$2,42,3
add,$2,46,1
add,$2,54,1
add,$2,66,1
add,$2,78,1
add,$2,81,1
add,$2,87,1
add,$2,118,1
add,$2,125,2
add,$2,132,1
add,$2,256,1
add,$2,470,1
add,$2,509,1
add,$2,511,3
add,$2,576,1
add,$2,863,1
add,$2,1066,1
add,$2,1170,1
add,$2,2520,1
add,$2,5037,3
add,$2,7780,1
add,$2,15752,1
add,$2,362880,2
add,$2,1728000,1
add,$2,$0,1254
add,$2,$1,1206
add,$2,$3,1100
add,$2,$4,444
add,$2,$5,165
add,$2,$6,63
add,$2,$7,32
add,$2,$8,7
add,$2,$9,5
add,$2,$10,1
add,$2,$$0,1
add,$2,$$1,2
add,$3,1,1371
add,$3,2,571
add,$3,3,333
add,$3,4,280
add,$3,5,163
add,$3,6,150
add,$3,7,66
add,$3,8,50
add,$3,9,23
add,$3,10,25
add,$3,11,15
add,$3,12,4
add,$3,13,1
add,$3,14,6
add,$3,15,6
add,$3,16,5
add,$3,17,5
add,$3,18,3
add,$3,20,3
add,$3,21,6
add,$3,22,3
add,$3,23,1
add,$3,24,1
add,$3,25,3
add,$3,26,2
add,$3,27,2
add,$3,28,2
add,$3,29,1
add,$3,34,1
add,$3,36,2
add,$3,40,1
add,$3,48,1
add,$3,49,1
add,$3,52,1
add,$3,55,5
add,$3,58,1
add,$3,64,1
add,$3,81,5
add,$3,89,1
add,$3,100,1
add,$3,120,2
add,$3,121,1
add,$3,122,1
add,$3,129,1
add,$3,264,1
add,$3,511,1
add,$3,588,1
add,$3,700,1
add,$3,1001,1
add,$3,10001,1
add,$3,142857,2
add,$3,362880,1
add,$3,$0,727
add,$3,$1,894
add,$3,$2,1183
add,$3,$4,516
add,$3,$5,192
add,$3,$6,79
add,$3,$7,36
add,$3,$8,14
add,$3,$9,6
add,$3,$10,3
add,$3,$$0,1
add,$4,-4,1
add,$4,1,799
add,$4,2,312
add,$4,3,184
add,$4,4,131
add,$4,5,128
add,$4,6,73
add,$4,7,44
add,$4,8,35
add,$4,9,19
add,$4,10,12
add,$4,11,2
add,$4,12,5
add,$4,13,2
add,$4,14,3
add,$4,15,3
add,$4,16,7
add,$4,17,5
add,$4,18,4
add,$4,20,1
add,$4,21,1
add,$4,23,1
add,$4,25,1
add,$4,27,1
add,$4,29,2
add,$4,30,1
add,$4,31,1
add,$4,34,1
add,$4,35,1
add,$4,36,7
add,$4,40,1
add,$4,43,1
add,$4,45,2
add,$4,50,1
add,$4,56,1
add,$4,59,1
add,$4,60,2
add,$4,72,1
add,$4,88,1
add,$4,174,1
add,$4,259,1
add,$4,362,1
add,$4,402,1
add,$4,470,1
add,$4,730,1
add,$4,876,1
add,$4,877,1
add,$4,6988081,1
add,$4,$0,418
add,$4,$1,517
add,$4,$2,631
add,$4,$3,527
add,$4,$5,430
add,$4,$6,115
add,$4,$7,42
add,$4,$8,16
add,$4,$9,5
add,$4,$10,5
add,$5,-2,8
add,$5,1,389
add,$5,2,162
add,$5,3,88
add,$5,4,74
add,$5,5,78
add,$5,6,41
add,$5,7,25
add,$5,8,23
add,$5,9,10
add,$5,10,7
add,$5,11,7
add,$5,12,5
add,$5,13,1
add,$5,14,2
add,$5,15,1
add,$5,16,3
add,$5,17,3
add,$5,18,1
add,$5,19,1
add,$5,20,1
add,$5,21,1
add,$5,23,1
add,$5,24,1
add,$5,27,1
add,$5,36,1
add,$5,38,1
add,$5,41,3
add,$5,93,1
add,$5,125,1
add,$5,$0,187
add,$5,$1,302
add,$5,$2,196
add,$5,$3,201
add,$5,$4,278
add,$5,$6,145
add,$5,$7,38
add,$5,$8,22
add,$5,$9,3
add,$5,$$1,1
add,$6,1,270
add,$6,2,99
add,$6,3,52
add,$6,4,38
add,$6,5,34
add,$6,6,16
add,$6,7,9
add,$6,8,11
add,$6,9,4
add,$6,10,7
add,$6,11,2
add,$6,12,2
add,$6,16,1
add,$6,18,1
add,$6,20,1
add,$6,22,2
add,$6,25,1
add,$6,29,2
add,$6,30,1
add,$6,36,1
add,$6,41,1
add,$6,42,1
add,$6,45,1
add,$6,47,1
add,$6,54,1
add,$6,72,1
add,$6,105,1
add,$6,592,1
add,$6,648,1
add,$6,$0,162
add,$6,$1,269
add,$6,$2,75
add,$6,$3,66
add,$6,$4,85
add,$6,$5,88
add,$6,$7,31
add,$6,$8,93
add,$6,$9,8
add,$6,$10,2
add,$7,1,174
add,$7,2,41
add,$7,3,14
add,$7,4,10
add,$7,5,17
add,$7,6,12
add,$7,7,7
add,$7,8,8
add,$7,10,1
add,$7,11,1
add,$7,12,1
add,$7,20,1
add,$7,22,1
add,$7,45,1
add,$7,49,1
add,$7,83,1
add,$7,95,1
add,$7,$0,47
add,$7,$1,119
add,$7,$2,14
add,$7,$3,25
add,$7,$4,29
add,$7,$5,17
add,$7,$6,51
add,$7,$8,19
add,$7,$9,7
add,$7,$10,3
add,$7,$13,1
add,$7,$$4,1
add,$8,1,68
add,$8,2,28
add,$8,3,10
add,$8,4,14
add,$8,5,4
add,$8,6,8
add,$8,7,7
add,$8,8,2
add,$8,9,1
add,$8,10,1
add,$8,11,1
add,$8,13,2
add,$8,39,1
add,$8,89,1
add,$8,$0,42
add,$8,$1,248
add,$8,$2,7
add,$8,$3,14
add,$8,$4,13
add,$8,$5,16
add,$8,$6,13
add,$8,$7,47
add,$8,$9,4
add,$8,$10,4
add,$9,1,123
add,$9,2,8
add,$9,3,6
add,$9,4,1
add,$9,6,1
add,$9,7,4
add,$9,8,1
add,$9,9,3
add,$9,10,1
add,$9,$0,5
add,$9,$1,52
add,$9,$2,6
add,$9,$3,5
add,$9,$4,2
add,$9,$5,4
add,$9,$6,1
add,$9,$7,4
add,$9,$8,58
add,$9,$10,2
add,$10,1,35
add,$10,2,4
add,$10,3,1
add,$10,4,4
add,$10,6,1
add,$10,7,1
add,$10,10,1
add,$10,13,1
add,$10,14,1
add,$10,$0,5
add,$10,$1,246
add,$10,$2,1
add,$10,$3,3
add,$10,$4,1
add,$10,$5,3
add,$10,$6,2
add,$10,$7,2
add,$10,$8,2
add,$10,$9,4
add,$11,1,148
add,$11,$1,95
add,$11,$10,1
add,$12,1,67
add,$12,$1,163
add,$13,1,107
add,$13,2,1
add,$13,$1,190
add,$14,1,129
add,$14,$1,145
add,$15,1,108
add,$15,$1,127
add,$16,1,84
add,$16,$1,102
add,$17,1,64
add,$17,$1,116
add,$18,1,95
add,$18,$1,44
add,$19,1,31
add,$19,$1,68
add,$20,1,43
add,$20,$1,38
add,$21,1,28
add,$21,$1,38
add,$22,1,22
add,$22,$1,14
add,$23,1,8
add,$23,$1,16
add,$24,1,10
add,$24,$1,12
add,$25,1,10
add,$25,$1,13
add,$26,1,12
add,$26,$1,14
add,$27,1,14
add,$27,$1,9
add,$28,1,7
add,$28,$1,6
add,$29,1,5
add,$29,2,1
add,$29,$1,2
add,$30,1,1
add,$30,$1,2
add,$31,1,1
add,$34,$1,1
add,$36,$1,9
add,$37,1,4
add,$39,$1,2
add,$40,1,2
add,$93,$1,1
add,$94,1,1
add,$96,$1,1
add,$97,1,1
add,$$0,1,7
add,$$0,2,1
add,$$0,3,1
add,$$0,4,3
add,$$0,5,1
add,$$0,6,1
add,$$0,$0,6
add,$$0,$1,1
add,$$0,$2,1
add,$$0,$$0,3
add,$$0,$$5,1
add,$$1,1,8
add,$$1,2,2
add,$$1,3,3
add,$$1,$0,2
add,$$1,$2,1
add,$$1,$3,1
add,$$1,$4,1
add,$$1,$$1,1
add,$$1,$$3,1
add,$$2,1,1
add,$$2,2,2
add,$$2,$1,1
add,$$2,$2,2
add,$$2,$$0,2
add,$$3,1,1
add,$$3,2,1
add,$$3,3,2
add,$$3,5,1
add,$$3,6,1
add,$$3,$0,1
add,$$3,$1,1
add,$$3,$$1,2
add,$$3,$$2,1
add,$$3,$$4,1
add,$$4,2,1
add,$$4,3,1
add,$$4,4,1
add,$$4,$0,1
add,$$4,$1,2
add,$$4,$$0,1
add,$$4,$$1,2
add,$$4,$$2,1
add,$$5,1,3
add,$$5,3,1
add,$$5,$0,2
sub,$0,-16,1
sub,$0,-8,1
sub,$0,-7,1
sub,$0,-3,2
sub,$0,-2,5
sub,$0,-1,23
sub,$0,1,7094
sub,$0,2,571
sub,$0,3,234
sub,$0,4,172
sub,$0,5,121
sub,$0,6,92
sub,$0,7,59
sub,$0,8,49
sub,$0,9,25
sub,$0,10,15
sub,$0,11,13
sub,$0,12,8
sub,$0,13,5
sub,$0,14,6
sub,$0,15,2
sub,$0,16,4
sub,$0,17,4
sub,$0,18,2
sub,$0,19,7
sub,$0,20,3
sub,$0,21,2
sub,$0,22,2
sub,$0,23,2
sub,$0,24,2
sub,$0,25,5
sub,$0,26,1
sub,$0,27,2
sub,$0,28,1
sub,$0,29,2
sub,$0,30,2
sub,$0,31,1
sub,$0,32,1
sub,$0,33,2
sub,$0,34,2
sub,$0,35,1
sub,$0,36,1
sub,$0,37,1
sub,$0,38,2
sub,$0,39,1
sub,$0,40,1
sub,$0,45,1
sub,$0,50,1
sub,$0,52,1
sub,$0,53,1
sub,$0,70,1
sub,$0,112,1
sub,$0,145,1
sub,$0,202,1
sub,$0,304,1
sub,$0,800,3
sub,$0,1364,3
sub,$0,453061,2
sub,$0,$0,131
sub,$0,$1,345
sub,$0,$2,793
sub,$0,$3,478
sub,$0,$4,313
sub,$0,$5,187
sub,$0,$6,98
sub,$0,$7,114
sub,$0,$8,38
sub,$0,$9,167
sub,$0,$10,37
sub,$0,$11,214
sub,$0,$12,97
sub,$0,$13,156
sub,$0,$14,188
sub,$0,$15,141
sub,$0,$16,126
sub,$0,$17,94
sub,$0,$18,111
sub,$0,$19,43
sub,$0,$20,68
sub,$0,$21,39
sub,$0,$22,39
sub,$0,$23,14
sub,$0,$24,17
sub,$0,$25,12
sub,$0,$26,13
sub,$0,$27,14
sub,$0,$28,9
sub,$0,$29,6
sub,$0,$30,2
sub,$0,$31,2
sub,$0,$35,1
sub,$0,$37,9
sub,$0,$40,2
sub,$0,$94,1
sub,$0,$97,1
sub,$0,$$0,2
sub,$0,$$2,1
sub,$0,$$4,1
sub,$1,-2,1
sub,$1,1,1804
sub,$1,2,969
sub,$1,3,538
sub,$1,4,430
sub,$1,5,261
sub,$1,6,251
sub,$1,7,163
sub,$1,8,163
sub,$1,9,103
sub,$1,10,100
sub,$1,11,42
sub,$1,12,56
sub,$1,13,43
sub,$1,14,40
sub,$1,15,46
sub,$1,16,43
sub,$1,17,30
sub,$1,18,23
sub,$1,19,27
sub,$1,20,35
sub,$1,21,23
sub,$1,22,21
sub,$1,23,15
sub,$1,24,35
sub,$1,25,20
sub,$1,26,12
sub,$1,27,18
sub,$1,28,20
sub,$1,29,3
sub,$1,30,15
sub,$1,31,3
sub,$1,32,6
sub,$1,33,4
sub,$1,34,11
sub,$1,35,16
sub,$1,36,16
sub,$1,37,6
sub,$1,38,6
sub,$1,39,8
sub,$1,40,10
sub,$1,41,9
sub,$1,42,7
sub,$1,43,3
sub,$1,44,8
sub,$1,45,7
sub,$1,46,8
sub,$1,47,6
sub,$1,48,6
sub,$1,49,5
sub,$1,50,8
sub,$1,51,4
sub,$1,52,2
sub,$1,53,1
sub,$1,54,1
sub,$1,55,2
sub,$1,56,4
sub,$1,57,1
sub,$1,58,3
sub,$1,59,5
sub,$1,60,7
sub,$1,61,5
sub,$1,62,3
sub,$1,63,5
sub,$1,64,8
sub,$1,65,3
sub,$1,66,3
sub,$1,67,1
sub,$1,68,2
sub,$1,69,3
sub,$1,70,4
sub,$1,71,3
sub,$1,72,5
sub,$1,73,1
sub,$1,74,3
sub,$1,77,1
sub,$1,78,2
sub,$1,79,5
sub,$1,80,5
sub,$1,81,1
sub,$1,82,3
sub,$1,83,3
sub,$1,84,3
sub,$1,85,1
sub,$1,86,1
sub,$1,87,1
sub,$1,89,4
sub,$1,90,4
sub,$1,91,2
sub,$1,92,2
sub,$1,93,1
sub,$1,94,1
sub,$1,95,3
sub,$1,96,3
sub,$1,97,4
sub,$1,98,2
sub,$1,99,2
sub,$1,100,3
sub,$1,101,1
sub,$1,103,1
sub,$1,104,2
sub,$1,105,3
sub,$1,108,4
sub,$1,109,2
sub,$1,110,2
sub,$1,111,1
sub,$1,112,1
sub,$1,114,1
sub,$1,115,1
sub,$1,117,1
sub,$1,118,2
sub,$1,120,5
sub,$1,121,4
sub,$1,122,2
sub,$1,123,1
sub,$1,126,1
sub,$1,127,1
sub,$1,128,5
sub,$1,129,1
sub,$1,130,2
sub,$1,131,1
sub,$1,132,1
sub,$1,133,1
sub,$1,135,2
sub,$1,141,3
sub,$1,143,2
sub,$1,144,2
sub,$1,145,1
sub,$1,147,1
sub,$1,150,3
sub,$1,153,3
sub,$1,157,1
sub,$1,159,2
sub,$1,160,1
sub,$1,161,1
sub,$1,162,2
sub,$1,164,2
sub,$1,168,2
sub,$1,169,7
sub,$1,172,1
sub,$1,174,1
sub,$1,175,1
sub,$1,179,2
sub,$1,185,1
sub,$1,186,1
sub,$1,189,3
sub,$1,190,7
sub,$1,192,1
sub,$1,194,1
sub,$1,196,2
sub,$1,199,1
sub,$1,200,1
sub,$1,201,2
sub,$1,203,1
sub,$1,204,5
sub,$1,207,2
sub,$1,209,3
sub,$1,210,3
sub,$1,212,2
sub,$1,220,1
sub,$1,223,1
sub,$1,225,2
sub,$1,227,1
sub,$1,228,1
sub,$1,232,2
sub,$1,234,1
sub,$1,235,1
sub,$1,237,1
sub,$1,240,1
sub,$1,241,1
sub,$1,243,1
sub,$1,244,1
sub,$1,250,1
sub,$1,254,1
sub,$1,256,2
sub,$1,257,1
sub,$1,258,1
sub,$1,259,1
sub,$1,260,1
sub,$1,261,1
sub,$1,265,1
sub,$1,268,2
sub,$1,269,1
sub,$1,271,1
sub,$1,274,1
sub,$1,289,1
sub,$1,290,3
sub,$1,292,1
sub,$1,293,1
sub,$1,298,1
sub,$1,300,1
sub,$1,301,1
sub,$1,310,1
sub,$1,315,1
sub,$1,324,1
sub,$1,333,1
sub,$1,338,2
sub,$1,339,1
sub,$1,340,1
sub,$1,342,1
sub,$1,355,1
sub,$1,361,3
sub,$1,363,2
sub,$1,364,1
sub,$1,366,1
sub,$1,378,1
sub,$1,392,1
sub,$1,413,1
sub,$1,431,1
sub,$1,432,3
sub,$1,433,1
sub,$1,434,2
sub,$1,445,1
sub,$1,450,1
sub,$1,465,1
sub,$1,468,1
sub,$1,480,1
sub,$1,482,1
sub,$1,486,1
sub,$1,490,2
sub,$1,498,1
sub,$1,504,1
sub,$1,505,1
sub,$1,512,1
sub,$1,523,1
sub,$1,529,1
sub,$1,544,2
sub,$1,568,1
sub,$1,576,2
sub,$1,588,1
sub,$1,620,1
sub,$1,625,2
sub,$1,627,1
sub,$1,630,3
sub,$1,642,1
sub,$1,646,1
sub,$1,648,2
sub,$1,658,1
sub,$1,696,1
sub,$1,709,1
sub,$1,720,1
sub,$1,721,1
sub,$1,723,1
sub,$1,729,2
sub,$1,731,1
sub,$1,747,1
sub,$1,769,1
sub,$1,770,1
sub,$1,784,1
sub,$1,810,3
sub,$1,837,1
sub,$1,858,1
sub,$1,859,1
sub,$1,861,1
sub,$1,867,1
sub,$1,876,1
sub,$1,890,1
sub,$1,900,1
sub,$1,978,1
sub,$1,1008,1
sub,$1,1026,1
sub,$1,1050,1
sub,$1,1089,2
sub,$1,1149,2
sub,$1,1156,1
sub,$1,1160,1
sub,$1,1170,1
sub,$1,1280,2
sub,$1,1286,1
sub,$1,1296,1
sub,$1,1318,1
sub,$1,1446,2
sub,$1,1606,1
sub,$1,1826,1
sub,$1,1928,1
sub,$1,2002,2
sub,$1,2015,1
sub,$1,2025,1
sub,$1,2242,1
sub,$1,2401,1
sub,$1,2411,1
sub,$1,2523,1
sub,$1,2594,1
sub,$1,3025,1
sub,$1,3403,1
sub,$1,3404,1
sub,$1,3597,1
sub,$1,3688,1
sub,$1,3810,1
sub,$1,4102,1
sub,$1,4621,1
sub,$1,4684,1
sub,$1,4950,1
sub,$1,5031,1
sub,$1,5033,1
sub,$1,5035,1
sub,$1,5766,1
sub,$1,5768,1
sub,$1,5892,1
sub,$1,6048,1
sub,$1,6144,1
sub,$1,6724,1
sub,$1,7442,1
sub,$1,8619,1
sub,$1,9612,1
sub,$1,10000,1
sub,$1,10404,1
sub,$1,12300,1
sub,$1,13612,1
sub,$1,14641,1
sub,$1,15754,1
sub,$1,16387,1
sub,$1,16540,1
sub,$1,17423,1
sub,$1,18622,1
sub,$1,19008,1
sub,$1,19693,1
sub,$1,22801,1
sub,$1,32760,1
sub,$1,32764,1
sub,$1,40244,1
sub,$1,40319,1
sub,$1,46064,1
sub,$1,57600,1
sub,$1,62209,1
sub,$1,66788,1
sub,$1,91521,1
sub,$1,142858,2
sub,$1,232882,1
sub,$1,235236,1
sub,$1,332940,1
sub,$1,352836,1
sub,$1,360000,1
sub,$1,362880,1
sub,$1,362881,1
sub,$1,458340,1
sub,$1,524292,1
sub,$1,531441,1
sub,$1,708964,1
sub,$1,811801,1
sub,$1,813604,1
sub,$1,925444,1
sub,$1,982945,1
sub,$1,1345599,1
sub,$1,1679624,1
sub,$1,1728001,1
sub,$1,8388607,1
sub,$1,17968487,1
sub,$1,31457279,1
sub,$1,33555002,1
sub,$1,479001607,1
sub,$1,1375001162,1
sub,$1,10000000001,1
sub,$1,$0,783
sub,$1,$1,80
sub,$1,$2,456
sub,$1,$3,269
sub,$1,$4,122
sub,$1,$5,47
sub,$1,$6,21
sub,$1,$7,10
sub,$1,$8,5
sub,$1,$9,1
sub,$1,$$0,3
sub,$1,$$3,1
sub,$2,-4,1
sub,$2,-3,1
sub,$2,-1,1
sub,$2,1,2996
sub,$2,2,273
sub,$2,3,143
sub,$2,4,97
sub,$2,5,66
sub,$2,6,45
sub,$2,7,18
sub,$2,8,16
sub,$2,9,13
sub,$2,10,2
sub,$2,11,4
sub,$2,13,3
sub,$2,14,1
sub,$2,15,1
sub,$2,16,1
sub,$2,20,1
sub,$2,24,3
sub,$2,26,1
sub,$2,27,1
sub,$2,29,1
sub,$2,35,1
sub,$2,39,1
sub,$2,44,1
sub,$2,48,1
sub,$2,52,1
sub,$2,54,1
sub,$2,73,1
sub,$2,172,1
sub,$2,326,1
sub,$2,1023,1
sub,$2,1799,1
sub,$2,57600,1
